Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Russia,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Africa,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Northern,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Southern,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Asia,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Korea,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Southeast Asia,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Taiwan,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Current Policies,GCAM 6.0 NGFS,GCAM 6.0 NGFS|USA,Price|Carbon,US$2010/t CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Eastern,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Northern,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Southern,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Western,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Argentina,Price|Carbon,US$2010/t CO2,0,0,0,116.3096779,258.5106009,480.9100547,1048.743022,968.7408683,1424.485655,1101.938603,1064.60206,1094.658164,1238.493361,1121.23735,1013.783681,925.1781228,855.387603
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Australia_NZ,Price|Carbon,US$2010/t CO2,0,0,0,72.92263861,211.6181187,447.970302,1043.318453,930.4881722,1362.408432,1076.52776,1046.497289,1064.937763,1196.583495,1072.727957,960.7621511,869.306018,795.6528548
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Brazil,Price|Carbon,US$2010/t CO2,0,0,0,131.8768459,270.3941144,500.3923795,1108.099584,982.548485,1425.728043,1125.769869,1090.170006,1097.459955,1220.311279,1068.833893,931.4270636,826.9025203,748.4589848
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Canada,Price|Carbon,US$2010/t CO2,0,0,0,112.742221,227.0481862,433.2866759,945.367845,787.1776125,1065.803064,899.9723387,895.8463427,937.8595658,1064.017889,941.8210181,836.1144885,747.4233515,689.7119124
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central America and Caribbean,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central Asia,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|China,Price|Carbon,US$2010/t CO2,0,0,0,50.67119997,96.07452007,144.2283664,405.2583881,898.8304548,1582.406292,1191.238718,1095.877772,1041.016081,1061.695672,958.3458554,909.3691086,885.5092343,833.222157
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Colombia,Price|Carbon,US$2010/t CO2,0,0,0,153.2086463,270.0358432,486.3639724,1070.144699,905.4587145,1346.040796,1046.699909,1011.419336,1023.390512,1140.202627,1007.273537,898.0463502,806.1707546,750.0712653
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-12,Price|Carbon,US$2010/t CO2,0,0,0,77.5530149,189.4005811,390.404389,929.5723912,821.9509943,1273.59827,1036.950115,1045.411507,1090.545811,1223.370635,1084.301417,974.0587728,887.4955417,823.9775281
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-15,Price|Carbon,US$2010/t CO2,0,0,0,77.5530149,189.4005811,390.404389,929.5723912,821.9509943,1273.59827,1036.950115,1045.411507,1090.545811,1223.370635,1084.301417,974.0587728,887.4955417,823.9775281
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Europe_Eastern,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Europe_Non_EU,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|European Free Trade Association,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|India,Price|Carbon,US$2010/t CO2,0,0,0,90.53109145,136.1101219,191.1628196,301.3911928,465.1667753,731.1612219,1012.960962,1092.103188,1023.495068,1041.909082,947.920712,894.6507134,864.3052116,849.6161697
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Indonesia,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Japan,Price|Carbon,US$2010/t CO2,0,0,0,92.45058914,206.0137924,380.5937792,956.32931,711.5089954,1015.193919,814.3196794,823.2953744,864.3411797,1021.162516,915.0239556,835.3992608,754.2328986,706.0567273
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Mexico,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Middle East,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Pakistan,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Russia,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Africa,Price|Carbon,US$2010/t CO2,0,0,0,44.56985236,119.9089686,463.728134,1144.135884,1041.470023,1614.149919,1259.15009,1187.308686,1202.861913,1339.302441,1234.371913,1113.520746,1009.060283,926.6193274
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Northern,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Southern,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Asia,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Korea,Price|Carbon,US$2010/t CO2,0,0,0,96.74261722,217.5503749,524.3777122,1192.15239,931.1604036,1177.818895,910.1418026,898.4459682,1016.619786,1260.70263,1202.847732,1098.213631,989.536219,886.8038793
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Southeast Asia,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Taiwan,Price|Carbon,US$2010/t CO2,0,0,0,77.62540587,150.0933994,228.8563068,313.9743644,400.5486753,522.2807305,659.8693274,833.6495987,961.4612139,1106.101394,948.5973671,853.2570924,788.6962106,747.5451056
GCAM 6.0 NGFS,Delayed transition,GCAM 6.0 NGFS,GCAM 6.0 NGFS|USA,Price|Carbon,US$2010/t CO2,0,0,0,80.8223913,198.2888364,421.4390727,984.1534065,799.0532874,1228.58725,974.2729277,936.4047181,948.0492877,1044.84441,905.862012,795.7218971,711.8967894,660.6327359
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Eastern,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Northern,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Southern,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Western,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Argentina,Price|Carbon,US$2010/t CO2,0,0.02259789001,0.03519085981,84.16577104,184.8818299,261.4707343,358.3671462,323.8208182,358.432881,316.8277097,307.1196297,310.0264311,300.5544176,292.6079477,281.0208445,269.6280517,250.9713561
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Australia_NZ,Price|Carbon,US$2010/t CO2,0,0.06036026236,0.1752928167,38.45610195,118.4173259,212.4796995,321.2265672,287.76383,326.3443733,276.1911967,258.8657342,258.1430648,245.8266773,232.2526465,218.9113748,203.4111902,174.3564058
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Brazil,Price|Carbon,US$2010/t CO2,0,0.03266068991,0.1015375372,99.44478079,192.1845783,264.0546662,359.2370947,314.1024025,325.0652732,272.2823736,251.3091255,245.8684334,229.6600492,214.3475602,193.4852344,168.3943829,148.086462
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Canada,Price|Carbon,US$2010/t CO2,0,0.06780193855,0.1281622009,84.37041714,160.1851392,224.9503364,310.9732191,265.6508892,282.4388972,249.2275233,229.6745191,221.5767352,212.7624832,197.1907757,176.0407052,160.7464069,156.816375
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central America and Caribbean,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central Asia,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|China,Price|Carbon,US$2010/t CO2,0,0.004216949836,0.006838073558,37.91914367,74.81282436,106.072412,151.2863828,283.750286,396.5396376,322.3978044,289.852047,276.1444795,263.1790124,255.3695686,239.8290997,219.265888,194.9698488
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Colombia,Price|Carbon,US$2010/t CO2,0,0.03650555594,0.07780685875,130.365181,201.8035277,264.0087552,352.8907299,310.6558729,332.4886346,286.1287697,273.7383789,270.2035827,262.2679859,252.344428,238.5790635,222.3683641,214.7245224
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-12,Price|Carbon,US$2010/t CO2,0,0.05167830682,0.09715521682,57.36457427,121.2058874,178.568808,250.4768567,238.4772779,269.8066933,244.2160505,236.8551992,230.6944422,218.0882427,209.4703683,199.8524153,195.075686,183.2798024
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|EU-15,Price|Carbon,US$2010/t CO2,0,0.05167830682,0.09715521682,57.36457427,121.2058874,178.568808,250.4768567,238.4772779,269.8066933,244.2160505,236.8551992,230.6944422,218.0882427,209.4703683,199.8524153,195.075686,183.2798024
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Europe_Eastern,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Europe_Non_EU,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|European Free Trade Association,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|India,Price|Carbon,US$2010/t CO2,0,0.04882566428,0.1550762631,57.75670927,99.23041504,127.9635578,161.6580123,211.9968174,288.904887,316.1108283,325.9148232,342.7569901,309.987569,300.3778845,296.2866163,289.5775318,273.6122424
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Indonesia,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Japan,Price|Carbon,US$2010/t CO2,0,0.01157594073,0.04299635127,68.1316048,138.3441503,182.8056023,290.0466882,231.9835059,246.0011846,201.7097336,181.4685811,177.5402029,172.6849227,170.4102503,177.9867035,165.4776593,154.3726113
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Mexico,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Middle East,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Pakistan,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Russia,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Africa,Price|Carbon,US$2010/t CO2,0,0,0,33.25354344,75.01292277,187.6543504,345.9412833,302.5252215,321.8375288,279.291771,274.9984613,291.9651936,287.4587213,283.8676991,277.8320863,262.7482221,245.4653426
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Northern,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South America_Southern,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Asia,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|South Korea,Price|Carbon,US$2010/t CO2,0,0.008764640836,0,76.86631356,144.9130006,264.3204829,402.9208749,337.4990325,347.2100065,283.794936,260.4173237,262.2872516,265.2407702,269.263823,279.9674339,264.9451702,245.901094
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Southeast Asia,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Taiwan,Price|Carbon,US$2010/t CO2,0,0.7235376381,2.95021118,7.005552615,5.478686033,5.426098188,5.953671687,7.435846869,16.45027997,19.04323281,21.98337292,24.07642703,25.35552714,27.23744436,29.65962728,31.88187715,38.78622297
GCAM 6.0 NGFS,Fragmented World,GCAM 6.0 NGFS,GCAM 6.0 NGFS|USA,Price|Carbon,US$2010/t CO2,0,0.027286146,0.09591493745,52.80654761,129.9089277,201.9526216,283.5811945,240.9540331,251.4145492,212.2060111,175.3167955,162.1313855,148.0711653,137.9318815,124.4806383,114.6638272,107.5921677
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Eastern,Price|Carbon,US$2010/t CO2,1.466704764,16.53933203,107.9063718,218.1858527,339.2843733,564.2158574,1027.696432,879.5152122,811.1087202,758.1325271,764.549501,802.0150332,841.8433389,851.1734231,849.2633929,835.9591229,818.7867522
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Northern,Price|Carbon,US$2010/t CO2,1.466704764,16.53933203,107.9063718,218.1858527,339.2843733,564.2158574,1027.696432,879.5152122,811.1087202,758.1325271,764.549501,802.0150332,841.8433389,851.1734231,849.2633929,835.9591229,818.7867522
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Southern,Price|Carbon,US$2010/t CO2,1.466704764,16.53933203,107.9063718,218.1858527,339.2843733,564.2158574,1027.696432,879.5152122,811.1087202,758.1325271,764.549501,802.0150332,841.8433389,851.1734231,849.2633929,835.9591229,818.7867522
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Africa_Western,Price|Carbon,US$2010/t CO2,1.466704764,16.53933203,107.9063718,218.1858527,339.2843733,564.2158574,1027.696432,879.5152122,811.1087202,758.1325271,764.549501,802.0150332,841.8433389,851.1734231,849.2633929,835.9591229,818.7867522
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Argentina,Price|Carbon,US$2010/t CO2,4.290209004,20.3920821,108.6438253,253.2588447,403.1891887,667.8656317,1245.372778,929.9531983,891.5954919,812.8997663,812.1431958,846.9206292,879.8541806,875.4635916,868.5345642,847.730945,822.7145103
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Australia_NZ,Price|Carbon,US$2010/t CO2,0,1.352317933,104.4703845,222.2328429,364.7111751,625.3591908,1155.369425,871.8353611,846.15455,769.9224326,763.4490012,798.2818337,831.1889257,824.0932875,813.6195417,796.840629,771.8022827
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Brazil,Price|Carbon,US$2010/t CO2,0.6563558392,10.98292182,131.6032733,287.0395151,424.225137,716.0686923,1251.302239,940.3955237,891.5438549,793.3874019,772.1871827,803.0920505,837.9992997,835.4835998,816.4821065,787.4616365,767.2988283
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Canada,Price|Carbon,US$2010/t CO2,1.171195803,21.32081569,162.2368093,233.6942645,360.0718688,623.1279696,1135.275287,820.3798911,761.4839852,692.3578418,689.8979543,730.5013933,767.3389307,757.8627829,742.5643504,714.175596,688.1698318
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central America and Caribbean,Price|Carbon,US$2010/t CO2,1.466704764,16.53933203,107.9063718,218.1858527,339.2843733,564.2158574,1027.696432,879.5152122,811.1087202,758.1325271,764.549501,802.0150332,841.8433389,851.1734231,849.2633929,835.9591229,818.7867522
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|Central Asia,Price|Carbon,US$2010/t CO2,1.466704764,16.53933203,107.9063718,218.1858527,339.2843733,564.2158574,1027.696432,879.5152122,811.1087202,758.1325271,764.549501,802.0150332,841.8433389,851.1734231,849.2633929,835.9591229,818.7867522
GCAM 6.0 NGFS,Low demand,GCAM 6.0 NGFS,GCAM 6.0 NGFS|China,Price|Carbon,US$2010/t CO2,3.166887984,10.02922968,77.67816736,121.9876768,196.2531245,645.0403572,1181.018816,906.8095854,896.8749477,819.9900299,775.5880287,776.9606046,846.5692167,872.9774268,866.0874931,838.3786185,780.5805666
