Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,DOM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,156.586,205.4338,260.2807,319.5132,378.4934,438.5208,500.6336,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,DZA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,515.9486,608.4932,661.0637,730.9632,807.3573,899.7851,1015.5966,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,ECU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,154.6487,170.9969,193.9245,222.0146,255.3711,294.4835,339.887,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,EGY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1433.7952,1801.6074,2370.7465,3095.3272,3972.7696,5006.1402,6206.9248,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,ERI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,5.4599,6.2065,7.3537,9.264,12.1193,16.1109,21.3502,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,ESP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1354.0834,1510.8916,1616.3692,1758.6477,1923.8677,2099.2009,2279.8185,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,EST,GDP|PPP|Counterfactual without damage,billion US$2010/yr,38.7537,37.3529,44.125,48.5472,51.7701,53.9392,55.5907,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,ETH,GDP|PPP|Counterfactual without damage,billion US$2010/yr,238.7888,320.2031,445.1494,610.8794,819.677,1087.4676,1425.0858,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,EU27,GDP|PPP|Counterfactual without damage,billion US$2010/yr,14990.9646,15857.5777,17213.4935,18489.3587,19773.6256,21029.4944,22257.1636,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,FIN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,209.7186,211.2528,226.9501,240.012,253.492,267.339,281.6976,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,FRA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2288.7654,2402.5491,2593.0812,2763.6549,2938.0797,3116.9301,3303.2276,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,GAB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,28.4116,31.7398,36.8113,44.1878,52.1039,60.6528,69.9561,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,GBR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2271.451,2468.3361,2686.2043,2932.6992,3225.1482,3557.694,3912.7896,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,GEO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,45.085,55.0924,72.3754,90.8256,105.709,116.7478,124.6934,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,GHA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,150.9779,175.7398,224.2878,284.8932,356.2442,441.8244,544.4625,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,GRC,GDP|PPP|Counterfactual without damage,billion US$2010/yr,232.9415,267.7389,296.0095,319.0297,344.8313,370.4573,395.2565,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,GTM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,120.0634,146.5676,175.8412,211.8638,255.9987,308.7956,369.9132,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,HKG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,434.8914,497.7245,561.293,602.0499,618.1301,620.1032,614.0809,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,HND,GDP|PPP|Counterfactual without damage,billion US$2010/yr,43.2061,54.3952,65.1645,79.2698,97.7402,121.3409,151.0202,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,HRV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,94.5356,110.386,125.1995,135.6346,142.3987,146.8346,149.8743,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,HTI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,28.4042,27.2137,30.2059,37.5029,47.4759,60.8333,78.4729,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,HUN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,257.0224,270.312,306.9306,337.4625,361.8528,381.4636,398.4437,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,IDN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2712.1731,3524.4818,4421.4853,5345.6041,6342.0653,7361.4415,8369.6753,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,IND,GDP|PPP|Counterfactual without damage,billion US$2010/yr,8342.9663,11717.7487,15507.9105,19515.9566,23857.7938,28536.0534,33563.2132,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,IRL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,377.2524,464.3488,523.5638,580.6508,649.9776,735.4634,830.7373,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,IRN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1401.696,1650.7072,1816.1709,2009.7697,2174.658,2328.0998,2477.9239,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,IRQ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,437.6655,498.7492,574.5896,739.0891,1073.5974,1487.3953,1947.3817,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,ISL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,15.1778,17.4315,19.8924,22.325,24.7626,27.111,29.2618,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,ISR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,387.4894,492.336,583.1242,676.4732,778.3853,885.3028,990.9792,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,ITA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1807.5194,1951.9832,2049.2865,2173.0263,2300.2685,2430.3947,2557.2738,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,JAM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,22.0468,25.0823,26.8476,29.1418,32.3452,36.4255,41.4123,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,JOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,111.6753,127.8446,147.0084,170.8669,201.7613,239.7579,285.1183,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,JPN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,4689.7572,5015.9439,5208.1602,5419.6504,5598.1995,5781.6176,5976.2617,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,KAZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,412.0491,433.2274,501.5182,577.8796,650.9523,717.1151,778.7444,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,KEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,208.4412,270.6819,349.8637,444.9675,557.9927,694.9612,859.2517,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,KGZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,27.255,29.3951,36.0833,44.1417,53.2424,63.4301,75.1168,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,KHM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,54.68,69.8923,95.728,128.187,166.6774,212.617,267.1841,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,KOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1841.0153,2138.8564,2369.2638,2549.9802,2693.9497,2807.5967,2893.1255,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,KWT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,213.091,253.1054,283.3102,318.2069,355.206,389.3178,422.0706,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,LBN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,81.9113,78.1842,87.058,97.2489,110.1682,126.1795,145.0971,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,LBY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,116.1936,175.3111,198.3161,210.3266,238.3551,281.3193,337.501,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,LKA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,278.2539,270.337,316.3645,366.7776,419.8278,476.1781,536.8852,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,LTU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,84.4798,86.2602,97.8717,103.6472,106.841,108.5498,108.777,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,LUX,GDP|PPP|Counterfactual without damage,billion US$2010/yr,57.4445,60.4395,69.3775,74.7749,78.583,81.001,82.9876,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,LVA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,45.6987,47.346,51.7146,55.0561,57.5305,59.1741,60.7924,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MAR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,312.7322,376.9235,441.8478,520.9777,610.808,713.3025,832.5362,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MDA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,27.0867,28.104,36.1196,44.1767,50.9266,56.4061,60.9225,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MEX,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1887.6711,2198.2646,2495.7464,2841.775,3231.36,3664.8091,4137.2376,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MKD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,28.672,29.9357,35.4363,40.3989,45.2528,50.2001,55.3286,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MLI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,40.1779,48.9758,63.5543,86.5713,117.7195,159.4567,214.1874,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MLT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,18.5388,23.1102,27.511,31.5702,34.6301,37.0259,38.9547,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MMR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,226.8433,210.1185,247.7757,296.7301,352.6212,416.3104,489.0333,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MNE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,9.8474,11.8686,13.6857,15.3163,16.6159,17.6833,18.6324,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MNG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,29.9728,36.0812,43.7043,52.9298,62.8024,73.5445,85.6592,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MOZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,34.2779,42.6122,68.764,107.3414,155.3366,216.3257,293.5276,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,22.8168,28.6161,33.5547,38.5204,43.4824,48.4245,53.2297,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,MYS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,736.5709,959.4064,1177.1029,1397.673,1597.7467,1782.5878,1957.6611,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,NAM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,20.0604,23.295,26.5758,31.2266,37.2395,44.5162,53.0007,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,NER,GDP|PPP|Counterfactual without damage,billion US$2010/yr,26.3426,36.4228,49.8157,71.8424,101.6225,142.4896,198.54,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,NGA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,903.4056,1044.8099,1240.5856,1563.9487,1958.796,2449.3512,3062.7268,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,NIC,GDP|PPP|Counterfactual without damage,billion US$2010/yr,29.9994,37.0148,43.7979,52.918,64.8854,80.1537,99.3215,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,NLD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,762.8233,805.9524,881.0084,941.1469,998.1489,1053.2744,1105.4418,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,NOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,279.2319,290.4556,316.7414,342.5896,369.4032,397.3733,426.299,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,NPL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,108.3155,134.5244,172.701,220.0358,276.4992,343.8784,423.5687,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,NZL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,179.8556,204.1628,230.408,255.9879,280.5273,305.9427,331.8462,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,OMN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,167.3132,193.8608,224.47,258.5262,294.8577,332.5389,371.2619,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,PAK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1125.4106,1345.0167,1706.1416,2165.814,2774.5852,3571.6384,4583.4627,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,PAN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,97,139.7244,168.6001,197.9659,225.3615,251.869,278.5198,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,PER,GDP|PPP|Counterfactual without damage,billion US$2010/yr,323.1412,394.3808,454.6953,524.9672,605.5566,696.0006,796.9779,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,PHL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,748.4112,1032.4873,1417.9415,1871.7327,2348.9054,2854.7216,3388.5121,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,POL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1035.3372,1111.8976,1304.1188,1454.7492,1579.342,1662.5623,1727.7291,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,PRK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,36.8105,45.3256,59.4844,78.1383,102.1018,131.4202,166.363,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,PRT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,266.7866,297.5771,328.2278,357.3784,387.7012,417.0869,446.0523,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,PRY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,74.8291,85.8284,101.3139,118.8518,137.7642,158.5152,181.2906,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,QAT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,273.402,318.1427,375.5051,412.1028,438.299,460.1522,482.8516,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,ROU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,438.4816,471.7251,533.5037,586.5286,626.8092,655.2531,676.3448,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,RUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,3184.9774,2925.1629,3169.053,3491.7974,3825.5664,4164.2004,4506.1639,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SAU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1780.1776,2174.9324,2666.0116,3092.8821,3471.418,3791.0885,4056.302,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SDN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,196.0167,169.6897,209.7821,252.5778,299.1284,351.9747,412.9132,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,49.5828,67.8137,88.768,118.6734,152.7976,193.234,241.8245,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SGP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,463.1094,566.6902,648.5029,722.9993,773.6868,804.2082,817.7036,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SLV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,44.3209,52.6108,58.0575,65.6958,75.4699,87.5052,101.876,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SRB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,109.3024,118.4698,143.6528,168.2254,190.1804,210.5205,229.8642,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SSD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,5.9285,7.1792,9.1814,11.3563,13.852,17.1505,21.5174,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SUR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,7.901,8.2309,9.489,10.9479,12.7023,14.7231,16.9816,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SVK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,152.8783,154.254,170.8321,187.7817,204.3355,218.757,232.486,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SVN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,63.3713,66.8643,75.2212,81.7691,86.9098,90.781,94.5904,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SWE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,434.8427,457.1899,518.5281,568.9862,614.3104,657.8215,701.137,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,SYR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,111.9642,156.6094,238.5994,349.4499,478.9395,623.9019,781.586,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,TGO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,15.4632,20.0458,26.3187,34.7201,44.9469,57.6598,73.4636,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,THA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1034.5214,1207.1776,1412.1828,1620.9619,1823.1188,2018.0014,2204.8583,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,TJK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,30.1948,35.7496,45.0513,56.5209,70.3081,86.5181,105.7213,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,TKM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,82.0191,79.8409,89.1935,101.145,112.1351,122.5259,133.5286,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,TTO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,29.4104,31.0482,33.1317,35.3634,37.9388,40.7229,43.8749,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,TUN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,138.5607,153.1772,172.6035,195.8324,223.9213,256.1192,292.0057,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,TUR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2017.1777,2462.5021,2976.5468,3483.5896,3950.645,4393.6158,4804.755,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,TWN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1074.5299,1281.8777,1448.1906,1554.202,1583.5475,1561.9983,1508.4687,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,TZA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,143.4362,184.7718,257.864,351.0634,460.847,594.4291,758.4643,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,UGA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,89.8298,118.7849,163.7802,221.7076,288.4826,368.8485,466.935,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,UKR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,449.4063,317.2536,398.9616,485.115,571.4618,655.0076,738.9997,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,URY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,64.2583,74.5522,83.0177,90.9682,98.4127,105.6477,112.7294,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,USA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,17572.0226,20285.9726,22254.3086,24025.9162,25689.5361,27303.9956,28894.1341,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,UZB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,219.891,251.469,330.777,421.4976,517.8479,617.6957,722.8622,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,VEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,319.5557,338.7304,398.4139,480.977,572.8712,674.5189,785.5298,,,,,,
Downscaling[MESSAGEix-GLOBIOM 2.0-M-R12-NGFS],Fragmented World,All Countries,VNM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,787.6951,1021.616,1429.8538,1881.9298,2300.3429,2686.5881,3044.4591,,,,,,
